id,amount_tsh,gps_height,longitude,latitude,num_private,population,status_group
32193,0,1258,30.53870724,-3.59459154,0,400,1
9154,0,1580,37.12475604,-3.16480421,0,1,0
15336,0,965,35.72289459,-3.74220515,0,135,1
41344,1000,769,30.38989787,-6.72792593,0,256,1
68203,0,0,33.29577917,-4.60375436,0,0,0
53550,20,226,38.33604784,-6.42968535,0,120,0
50227,0,0,31.5754088,-1.50467628,0,0,0
15666,0,132,39.44332781,-10.03618671,0,1,1
1366,0,0,33.89163128,-9.45733215,0,0,1
62182,0,0,34.40593545,-8.59241573,0,0,0
20164,1000,977,37.63437953,-3.793803,0,250,1
14127,0,0,34.32140461,-3.15664894,0,0,1
71699,0,0,0,-2.00E-08,0,0,1
27616,500,1670,34.90283126,-8.96381474,0,1,0
6397,0,1139,31.23855447,-6.34864274,0,200,1
30347,0,0,32.98325722,-9.07060252,0,0,0
65052,0,0,33.23361546,-3.66328996,0,0,0
16293,200,1533,34.87366531,-4.44218869,0,450,0
61600,0,1262,33.05887156,-2.05722748,0,500,0
37815,0,1278,37.91034769,-4.41582036,0,100,1
7524,500,524,37.99761349,-4.60603283,0,80,0
8458,0,0,32.28160239,-3.30702043,0,0,1
58550,500,330,36.40907028,-8.66950873,0,239,0
14091,0,1283,34.23466046,-1.72742469,0,800,1
7496,0,-15,39.36142203,-7.06806591,0,740,0
44102,0,0,32.96308527,-2.43733322,0,0,0
58646,0,1221,35.60405911,-2.5103985,0,10,0
64893,200,866,34.91903947,-10.53316872,0,80,0
71485,20,383,39.37688435,-10.61544619,0,320,1
32768,3600,910,29.8241497,-4.8815712,0,155,1
72036,0,1492,37.60065136,-3.17055239,0,1,0
72799,0,0,30.85870133,-1.4540136,0,0,0
3668,500,896,29.65778927,-4.81710537,0,566,1
13718,0,1601,29.75969239,-4.48749105,0,130,1
9303,0,0,34.40894269,-3.64107963,0,0,1
65353,0,0,33.54268478,-3.13439323,0,0,0
70280,0,0,34.0817286,-8.78953627,0,0,1
489,500,1682,34.66876556,-9.05859172,0,50,1
17896,0,1203,33.05870112,-1.85457448,0,450,0
58280,0,0,32.97808593,-8.90820916,0,0,0
37188,100,1446,36.42651134,-5.48807411,0,800,0
37168,0,11,39.07502516,-5.24928232,0,200,0
10912,0,1635,31.43965702,-8.27236961,0,250,0
63340,500,1661,34.60595762,-9.09544434,0,25,1
64674,0,1166,33.05854192,-2.11779341,0,250,1
55642,0,1006,35.56476725,-10.79821223,0,0,1
13622,0,0,33.83944173,-9.2659583,0,0,0
26880,0,0,35.87150667,-4.69207642,0,0,1
55855,0,0,30.69173224,-2.7597383,0,0,0
52078,10,439,37.14134552,-6.78553513,0,90,1
28312,50,1143,34.73889757,-3.98959089,0,314,1
9079,250,1320,30.2060328,-4.49700303,0,210,1
12390,0,0,35.80636715,-4.60100275,0,0,1
8868,0,-27,39.86093789,-7.714786,0,200,1
67869,0,1457,34.82132819,-11.09899324,0,56,1
8504,200,959,36.7335808,-8.67979918,0,45,0
61754,0,0,30.97451902,-1.80873444,0,0,1
19721,0,1564,29.82286084,-4.49324693,0,520,0
44024,0,0,36.5548884,-6.68768301,0,0,1
22358,0,559,37.54341226,-6.97155992,0,140,0
9208,0,1561,36.82846327,-3.3183131,0,350,0
66940,0,0,31.65483101,-1.25529597,0,0,0
14079,0,1468,36.66246288,-3.34397368,0,150,0
47805,0,1448,36.62156532,-3.32900186,0,300,0
57225,1000,1642,34.47489859,-9.75920027,0,25,0
24478,500,1375,34.63790032,-8.82031406,0,53,1
29532,0,0,32.10414644,-3.29101779,0,0,0
1808,0,1183,36.32818079,-2.84654624,0,200,1
11140,0,0,33.5786912,-2.71389448,0,0,1
4904,0,1873,31.66856651,-8.08079413,0,0,0
45238,0,0,0,-2.00E-08,0,0,1
59060,0,0,30.66044364,-2.52233575,0,0,0
48262,500,870,29.66051602,-4.82241185,0,736,1
58095,2000,257,36.65245979,-8.11902265,0,500,0
22632,50,85,39.18047493,-6.71863207,0,221,0
61283,0,981,35.8932298,-3.31137366,0,1,0
31686,0,0,35.87174693,-5.88837555,0,0,1
23961,100,1180,34.04106677,-1.10494319,0,450,0
70238,25,710,37.42002692,-3.47684942,0,50,0
14005,0,123,39.0509692,-9.1082986,0,300,0
48452,0,1754,37.95287146,-4.48061114,0,230,0
55686,0,1286,30.47469394,-3.7073806,0,500,0
29730,0,773,30.60074119,-7.43942302,0,1,0
25963,0,338,39.28076647,-10.67016643,0,300,1
39414,0,993,30.38930736,-5.10851065,0,180,1
10148,0,0,32.78708666,-4.4861911,0,0,0
73455,500,502,36.91185995,-7.03353104,0,50,1
71504,300,1078,29.65533314,-4.72297415,0,126,1
64385,0,1872,38.24545327,-4.6371018,45,1,0
11949,0,1404,34.9389795,-10.95810388,0,1,0
34134,0,0,33.61465496,-9.34399117,0,0,1
5231,0,0,32.30510159,-4.18891968,0,0,0
54612,0,0,31.85016839,-1.05177592,0,0,1
20990,25,689,37.48803097,-3.49943807,0,80,0
46624,0,1788,34.82955499,-9.01181518,0,35,0
54090,0,0,33.22397106,-2.72155943,0,0,0
20354,0,0,34.27058549,-2.99807734,0,0,0
73852,0,0,33.60369219,-9.34821538,0,0,1
11907,0,1500,36.48989277,-5.4610735,0,350,0
6257,0,1360,36.71574263,-5.9134865,0,1,0
8947,20,1025,37.85532903,-4.12685832,0,250,1
54327,20,50,38.97559638,-5.34919285,5,400,0
55159,0,1773,31.76552461,-8.41734387,0,625,0
44612,0,0,33.07189548,-4.0613356,0,0,0
54613,0,-17,38.97367583,-7.94168826,0,1,0
46693,500,493,38.07752573,-4.45906416,0,140,0
32664,500,261,38.99447102,-10.89297389,0,60,1
18663,0,0,36.77270489,-6.3062941,0,0,0
51386,0,1500,37.6083675,-3.07677915,0,435,1
2420,0,0,35.82893524,-6.03472586,0,0,1
33348,0,1624,29.76430945,-4.63889097,0,183,1
29976,0,1008,35.55717158,-10.80539001,0,600,0
39800,2000,1811,35.9287108,-8.2630879,0,25,0
73284,0,1358,37.56892945,-3.2901696,0,1,1
19247,0,0,33.79734896,-9.10242687,0,0,0
33260,0,0,38.86647908,-4.82498537,0,350,0
5459,200,235,37.03531771,-7.78681997,0,300,1
8342,0,0,0,-2.00E-08,0,0,1
56560,0,0,32.87996105,-4.21876004,0,0,1
44172,0,-30,39.80664844,-7.81187747,0,500,0
43994,0,475,34.83569935,-11.31205908,0,96,1
21358,50,895,37.70598075,-4.04016238,0,120,1
31760,250,1078,30.21484427,-4.77476802,0,2700,0
61630,0,1407,35.73063474,-4.36556098,0,120,0
25916,0,0,33.11067334,-8.99817382,0,0,1
45134,0,0,32.48086427,-4.3542413,0,0,1
67147,0,1431,36.2965177,-3.39993415,0,1,1
3527,0,0,33.11777046,-9.2306113,0,0,0
34221,0,218,38.71983802,-5.26027791,0,300,0
73895,1000,1026,35.52076805,-10.66560322,0,0,0
59488,0,1661,29.7897489,-4.43334315,0,650,0
22283,1200,1250,30.25587707,-4.51435586,0,250,0
59345,500,1652,34.6374829,-9.05060187,0,55,1
54432,0,0,0,-2.00E-08,0,0,1
70332,0,0,33.81592669,-8.79534181,0,0,1
39944,2000,1511,35.89569823,-7.72545316,0,40,0
27177,2400,1319,34.78502234,-8.66438575,0,0,0
60640,500,1929,36.64908664,-3.23586499,0,150,0
7285,200,1071,29.67344665,-4.70992106,0,150,1
15519,0,0,33.78417367,-8.7752948,0,0,1
21280,0,0,0,-2.00E-08,0,0,1
22190,0,183,38.76743559,-5.17227682,0,600,0
67657,0,1456,34.69679373,-4.9199412,0,200,1
28844,0,0,33.76549283,-8.97455996,0,0,1
15984,50,694,36.96285735,-11.30736157,0,1,1
31859,0,0,36.20302435,-6.92416327,0,0,1
32511,0,0,36.56968796,-6.4116829,0,0,1
15404,0,0,36.08899929,-4.75026523,0,0,1
58245,0,1845,31.38273363,-7.56449907,0,1,0
22543,0,0,33.28642707,-8.70848506,0,0,1
16950,0,373,38.87848139,-10.19683273,0,69,0
61510,0,-31,39.34932742,-6.84048932,0,1,0
38072,0,0,36.08956914,-4.92755116,0,0,1
16755,0,0,32.70010307,-3.49087035,0,0,0
73249,5,1223,37.21279325,-3.25707724,0,72,0
38769,2000,1754,35.00589997,-9.10547124,0,40,0
33822,0,0,33.87971512,-3.16689247,0,0,0
41797,0,0,32.91229852,-4.19596153,0,0,0
41411,500,878,37.89582231,-4.4297727,0,80,1
41789,0,0,34.03556041,-8.85668292,0,0,1
48455,0,1696,37.46907187,-3.26843571,0,45,1
17519,0,0,30.5822154,-2.43964086,0,0,1
71641,0,0,31.15871444,-1.82704651,0,0,1
56728,200,1334,34.17221503,-2.97738954,0,300,0
37510,300,1416,37.65645682,-3.68117349,0,40,1
35659,0,1291,36.84838804,-5.9387029,0,1,1
36164,0,0,33.06802325,-2.44804192,0,0,0
27518,0,1719,35.81333215,-7.91211926,0,400,0
25334,2000,276,39.04155731,-10.48067782,0,35,1
67317,200,970,35.86851975,-10.29394827,0,650,0
22961,0,1583,36.72112734,-3.33981163,0,150,0
49216,500,1259,34.08149441,-1.97633765,0,300,0
68241,50,-22,39.25790573,-8.49807443,0,303,1
18167,50,1813,31.61481339,-7.9429868,0,1100,0
31736,0,1689,37.42963438,-3.28377127,0,55,1
50541,2000,1250,35.85836494,-7.47403309,0,500,1
68637,0,1415,34.04047796,-1.93048014,0,250,0
17604,0,0,34.38043825,-8.71732951,0,0,1
65082,0,1323,36.95495172,-3.34040641,0,210,0
19272,0,0,35.68533575,-6.63211597,0,0,0
23120,0,0,33.25055614,-2.5636708,0,0,1
11031,0,0,30.62737686,-2.79069134,0,0,1
9343,0,0,35.68182606,-6.20768177,0,0,1
59646,0,1150,32.93838935,-2.06329998,0,1,1
73874,0,385,38.93497255,-10.17409107,0,230,0
15680,0,0,32.82101044,-7.74143181,0,0,1
13764,25,232,39.3466124,-9.96648385,0,500,1
49178,0,0,35.79656373,-5.81263063,0,0,0
41707,0,0,31.15972636,-1.77964371,0,0,0
37716,500,831,36.02703215,-10.53135643,0,360,1
28166,0,1145,37.65117485,-3.16989645,0,1,0
63051,0,1395,36.86515497,-6.31939512,0,470,0
68407,0,0,32.98419991,-9.06275894,0,0,1
29613,0,0,0,-2.00E-08,0,0,1
58483,0,0,31.68759487,-2.7417327,0,0,0
31385,0,0,33.77941358,-3.32099594,0,0,0
7572,0,0,31.28280047,-5.66720125,0,0,0
41129,500,1238,34.63229545,-8.71656903,0,63,1
58135,0,1782,34.69428956,-9.14659406,0,150,0
33727,0,0,30.64671323,-1.28058037,0,0,0
33578,0,0,32.08304669,-5.02778982,0,0,0
5995,0,0,34.22040468,-3.22793569,0,0,1
9522,0,0,30.55863664,-2.48795939,0,0,1
67324,0,-24,39.30804365,-7.34725736,0,400,0
54159,0,0,30.81466132,-2.4316932,0,0,1
50147,10,1249,37.19305537,-3.24655838,0,75,0
39365,2000,1413,36.10823681,-7.56038531,0,50,0
65279,500,1633,34.55168232,-9.00863912,0,45,1
186,500,648,37.88020724,-4.45689348,0,120,0
47823,0,0,36.67435542,-6.31432026,0,0,0
46360,3000,1189,31.98985526,-6.73389314,0,550,0
43343,1000,1385,34.89281822,-9.94811581,0,250,0
48128,500,382,37.49990103,-6.26944941,0,20,1
22110,0,0,0,-2.00E-08,0,0,0
60821,0,981,30.38794497,-5.10679379,0,560,1
29738,0,0,36.5202574,-7.02592169,0,0,0
30692,0,1308,36.75586008,-3.39049812,0,1720,0
59816,0,1300,36.7930181,-2.56252446,0,771,0
42578,0,580,37.31891128,-7.17715478,0,90,0
27908,0,1124,35.72929831,-2.51309304,0,250,0
70928,0,0,33.83097914,-9.45440139,0,0,0
56521,0,1295,35.85130027,-4.2899597,0,120,1
51001,0,0,33.91417567,-4.57323219,0,0,1
21808,0,0,33.82692625,-8.70864079,0,0,1
28277,0,0,0,-2.00E-08,0,0,1
19259,0,0,33.3478437,-8.87671195,0,0,1
46439,0,1159,32.98398327,-1.98812607,0,300,1
57120,0,1706,34.83235207,-10.99553941,0,60,1
4408,0,0,0,-2.00E-08,0,0,1
56628,0,1258,36.93124949,-3.35079361,0,120,0
10379,0,1754,37.57954728,-3.08168245,0,1,0
9347,250,1110,29.9616066,-4.84022301,0,350,1
26220,0,1860,31.62829033,-7.94427391,0,2530,0
65714,0,1148,32.92968021,-1.94406859,0,500,1
15898,0,1730,38.29928157,-4.6698774,0,1,1
25266,0,1623,37.49476903,-3.26716931,0,55,1
9630,500,1628,34.8790562,-8.86266694,0,80,0
176,0,0,30.6324216,-2.60595262,0,0,1
63374,0,0,34.25859993,-8.75155696,0,0,0
34292,0,0,34.10308891,-3.73707011,0,0,1
55355,3600,897,29.82083151,-4.88662098,0,175,1
31087,0,1468,37.61521146,-3.06876345,0,1,1
16642,0,0,0,-2.00E-08,0,0,1
41795,0,0,34.37817709,-8.70215608,0,0,0
63574,500,402,37.64258298,-11.165207,0,300,1
57595,0,0,33.10060026,-8.96434283,0,0,1
61765,6,1273,37.45398329,-3.33356594,0,20,1
19956,200,1499,34.69070946,-1.67600417,0,300,1
37416,0,0,33.38141723,-3.60625009,0,0,1
28686,0,222,38.71501287,-5.09625366,0,100,0
38341,0,1473,38.28713319,-4.7824295,0,1,0
69147,0,299,37.00020037,-7.59061861,0,120,0
62996,0,1570,29.75841315,-4.64516649,0,200,1
64481,10,477,37.45235729,-10.86603064,0,1,0
12540,0,1581,34.67598246,-1.82397613,0,200,0
524,0,1306,34.02733416,-3.03747047,0,500,1
15084,8000,1452,35.29746024,-9.75577392,0,0,0
20536,0,0,30.99979239,-1.72177135,0,0,0
34412,0,0,35.96227557,-6.50684336,0,0,0
38596,0,0,33.68298921,-9.38181541,0,0,0
5052,25,915,36.95542975,-3.51632462,0,250,0
44325,0,0,33.56283998,-3.55143605,0,0,1
60388,0,0,0,-2.00E-08,0,0,1
7668,0,362,37.63858732,-6.11136078,0,100,1
67344,500,1601,34.62187464,-9.03163163,0,56,1
7472,500,1703,34.68244296,-9.06609076,0,50,1
19363,0,0,34.10893102,-8.78217702,0,0,1
65526,0,0,0,-2.00E-08,0,0,1
58546,0,1312,34.53971734,-4.9762871,0,1,0
41959,25,912,36.95004511,-3.52699994,0,250,0
60545,0,0,33.61970034,-9.23253302,0,0,0
21548,0,0,33.10092579,-2.99351943,0,0,0
27100,0,0,33.64230478,-9.22254041,0,0,1
546,0,456,37.91123656,-9.93509738,0,250,0
27417,0,0,33.42996786,-2.64580082,0,0,0
41931,500,1964,34.66744198,-9.26133496,0,80,0
65901,0,0,36.64487746,-6.77437615,0,0,1
51102,0,0,33.65613077,-9.31765598,0,0,1
16271,0,0,32.84714103,-9.0106193,0,0,1
27726,0,0,0,-2.00E-08,0,0,0
24757,0,980,37.33476236,-3.30046366,0,100,1
51147,0,0,34.37348957,-8.69796391,0,0,1
17620,500,1608,34.92821434,-8.85610489,0,40,0
43647,0,0,32.75440022,-2.69807377,0,0,0
52473,0,0,34.20216089,-2.9825129,0,0,1
21754,200,316,37.84764686,-7.0647695,0,800,1
63686,0,0,35.93425617,-5.64757547,0,0,0
61564,0,201,39.15351498,-11.02429709,0,86,1
73669,0,1575,35.5294177,-4.23951725,0,250,0
41627,20,301,38.93130455,-10.06647024,0,560,0
35776,0,0,0,-2.00E-08,0,0,1
52513,0,1014,29.7444174,-4.73409595,0,78,1
48857,0,0,37.21488948,-6.52454804,0,300,1
35708,0,-29,39.82188497,-7.80066102,0,100,1
65200,0,0,33.30334303,-3.1595595,0,0,1
30027,0,1278,30.37763738,-5.5519995,0,345,0
32969,0,1602,32.02191318,-8.49378285,0,300,1
43154,0,1378,34.23540436,-2.96658686,0,500,1
36120,0,0,33.56248377,-3.54903946,0,0,1
28021,0,0,33.92693426,-3.48761972,0,0,1
54654,3600,895,29.8288326,-4.87439501,0,175,1
28494,0,1400,30.71412047,-3.55724515,0,300,0
58975,500,1016,29.74254718,-4.73149847,0,143,1
61214,500,341,37.54319224,-6.24970314,0,60,0
25875,0,1397,35.71986107,-4.36706284,0,240,0
49862,0,915,36.91578552,-3.55049322,0,210,0
59621,0,1226,36.93318354,-3.353292,0,140,0
72234,0,1599,36.66714447,-3.32407971,0,150,0
68563,0,0,30.78274173,-2.38875407,0,0,1
23760,0,1753,34.72993508,-9.05308799,0,96,0
46347,0,1522,29.7679414,-4.67937218,0,321,1
48986,0,63,38.7134033,-6.94812249,0,1000,0
39789,0,1528,36.6545013,-3.3347325,0,150,0
29114,0,1567,35.46403703,-4.30025826,0,240,1
31056,0,0,32.90935472,-3.66866164,0,0,1
2186,0,0,0,-2.00E-08,0,0,1
30508,0,0,31.42570705,-1.30688391,0,0,0
45744,0,0,34.36963401,-8.7387419,0,0,1
17441,0,0,0,-2.00E-08,0,0,0
34491,0,0,33.42239263,-3.18672588,0,0,0
45150,0,0,31.13123493,-1.68509235,0,0,0
21105,0,1888,31.62538195,-7.91983019,0,400,0
54356,0,224,36.68316808,-8.14104059,0,300,0
39519,10,1574,35.44310859,-4.54154077,0,265,0
25856,3000,881,31.41426122,-7.35938533,0,100,1
20681,0,138,39.4338151,-10.03508443,0,230,1
55573,4000,1512,30.22448096,-4.34234614,0,950,0
26594,0,0,33.64443247,-9.29110965,0,0,0
28316,200,632,37.91059876,-4.50343503,0,120,1
9534,0,0,33.85971509,-8.71830596,0,0,1
10128,0,1422,30.61351737,-3.60899921,0,450,1
63622,250,1057,29.82605793,-4.66420407,0,450,1
60884,1000,0,38.80298071,-4.86808171,0,1,0
45369,0,0,31.7783482,-2.97912796,0,0,0
25398,0,1406,36.87084513,-3.13383966,0,120,1
55608,0,0,30.6882402,-2.85484063,0,0,1
11214,0,0,32.69149365,-5.08054791,0,0,0
32732,2400,1413,34.8026314,-8.64379763,0,0,1
31374,0,836,36.64667153,-6.77441128,0,560,0
72141,500,1617,34.55474078,-9.00934372,0,20,1
64856,0,1484,30.88615203,-3.09675157,0,250,1
2336,0,0,33.94021354,-9.63471805,0,0,0
10655,200,658,37.91408571,-4.50817812,0,140,0
50080,250,1543,30.09685609,-4.43868524,0,650,1
30897,1000,2116,34.77865965,-9.49554502,0,30,0
49748,0,0,33.06192359,-9.09397416,0,0,1
32657,0,1510,33.98674789,-1.72559475,0,732,0
2474,0,0,33.60486062,-8.88606501,0,0,0
39437,0,1969,34.18881447,-9.34595248,0,0,0
54318,300,1007,29.66914509,-4.71870683,0,800,1
43909,0,0,33.59533358,-9.37420836,0,0,1
23790,0,-23,38.89825929,-6.43366432,0,830,0
10804,0,0,36.4007413,-6.96730729,0,0,1
58284,4000,500,38.05190647,-4.36615081,0,240,1
14921,500,865,35.90164448,-10.48985587,0,60,1
38444,0,1519,35.3687913,-4.34833696,0,190,0
32372,0,1912,35.33726601,-1.87703646,0,58,0
49071,0,2223,36.25461787,-2.90751657,0,250,1
20151,0,350,39.10770504,-10.86486826,0,1,1
38063,0,415,38.20625203,-4.8026139,0,400,0
58018,0,280,36.1174312,-8.31505607,0,150,1
21542,600,815,29.74763789,-4.88787464,0,140,1
53862,50,-1,38.83793232,-6.54073243,0,12,0
35987,0,1389,33.99172907,-1.85695374,0,250,0
38463,0,0,0,-2.00E-08,0,0,1
27636,0,1359,30.29621888,-4.46114756,0,750,1
869,0,0,34.34529742,-3.49854363,0,0,1
10564,0,2070,31.87218703,-8.16158166,0,350,1
17616,0,0,36.36468818,-6.71445126,0,0,1
22867,0,0,32.91024061,-9.24059288,0,0,1
66151,20,441,37.12177511,-6.6937464,0,105,0
443,0,0,33.28347086,-3.12003594,0,0,0
34136,0,391,39.13097292,-10.84027219,0,100,0
66204,0,932,34.62690542,-10.36085133,0,85,0
31568,0,1347,35.71048756,-2.15006575,0,358,1
63096,0,0,33.52981874,-9.29904665,0,0,1
15900,0,0,33.86023272,-3.4699866,0,0,1
6371,20,31,39.02021121,-5.35079063,3,200,0
57263,0,1496,34.58778481,-1.90865302,0,300,0
3880,0,1622,35.47414274,-4.34251954,0,215,0
25599,50,-17,38.90107383,-6.45105606,0,20,0
39368,0,0,33.57553526,-2.76968444,0,0,0
50903,0,325,37.53329665,-6.43373378,0,1,1
58506,20,905,37.53257805,-3.371269,0,750,1
62662,0,0,32.77991416,-8.98118848,0,0,0
18838,20,81,39.54228788,-9.8201972,0,1,0
48794,0,331,39.00546917,-10.5060299,0,45,1
9034,0,0,30.68161659,-2.54738502,0,0,1
445,0,322,36.0104705,-9.0861632,0,1,0
29704,0,13,39.17335926,-7.28695025,0,200,0
50247,20,-51,39.49662112,-8.51057881,0,150,1
6624,0,0,33.29556846,-8.98698918,0,0,0
27250,0,0,31.51759934,-1.59929504,0,0,1
16132,70,186,39.85898831,-10.75952465,0,700,0
11876,0,0,0,-2.00E-08,0,0,1
21898,0,261,36.91512724,-7.76788929,0,100,1
67280,0,1577,37.10861745,-3.15376261,0,1,0
34724,200,266,36.89598587,-7.80688031,0,100,1
40805,0,264,38.59639191,-5.29659459,0,450,0
23642,0,1781,38.30505238,-4.6386255,8,1,1
41556,0,2273,34.12424233,-9.25093206,0,0,0
16243,20,-3,38.67159968,-7.90762642,0,1,0
18707,0,0,31.65597748,-1.83459436,0,0,0
72290,0,235,38.63831807,-5.3081763,0,1,0
23571,500,1571,34.64484018,-9.03350971,0,45,1
21759,0,444,37.14080736,-6.78668505,0,140,1
39533,0,2252,34.60312636,-9.54415933,0,40,1
65605,1000,1458,37.91427436,-4.15311335,0,40,1
59938,0,1420,36.953043,-3.15809367,0,1,0
17492,0,1233,32.99893617,-2.03031706,0,350,1
72842,700,1256,34.22023718,-1.39221496,0,500,0
68424,0,260,38.28660668,-6.45488558,0,100,0
63865,0,0,31.80717696,-1.36352845,0,0,1
56712,2000,1862,35.931047,-8.26736164,0,45,0
66222,0,310,36.87630972,-7.87659648,0,200,0
3715,20,34,38.72601725,-6.75489458,0,200,0
19832,0,1692,35.08600678,-4.6563914,0,1,1
2535,0,1331,34.0729024,-2.99120795,0,650,1
73479,0,0,31.85865012,-1.26149457,0,0,1
12220,0,0,33.55010885,-3.5829259,0,0,1
23117,0,1087,30.02736516,-4.93380992,0,150,1
26542,0,0,33.98213177,-4.29982726,0,0,0
40462,250,1547,30.10832518,-4.43788708,0,520,1
60944,0,0,30.63703164,-2.56642389,0,0,1
20935,0,0,0,-2.00E-08,0,0,0
8985,450,1319,37.21021562,-3.23045693,0,40,0
68520,0,0,30.64325785,-2.49232864,0,0,1
62403,0,1166,36.97507712,-3.36066827,0,120,0
6739,200,1022,36.70466839,-8.66439507,0,135,0
70330,0,0,33.66204822,-8.98354976,0,0,0
32673,0,1620,29.74838639,-4.63661756,0,120,1
66323,0,0,33.8640848,-8.67615585,0,0,1
14405,250,1363,30.06960384,-4.32240307,0,590,1
40652,500,268,36.68275188,-8.13074887,0,1000,1
25708,0,1121,36.89641124,-3.39444347,0,350,1
1113,0,0,33.1581778,-8.4174846,0,0,1
16188,0,1326,34.05088192,-3.005818,0,500,1
37126,0,958,35.16188884,-11.13319871,0,50,1
19334,0,288,36.73089734,-8.06239541,0,350,0
11359,0,1193,33.69884605,-1.75348936,0,350,1
314,0,0,30.87873042,-2.89767053,0,0,0
22580,0,0,33.33263635,-3.68971914,0,0,0
49623,700,1321,30.58997366,-3.65576449,0,450,1
7249,0,89,39.02170459,-4.99604235,0,80,1
3301,0,1145,33.39277823,-1.90422611,0,253,0
33382,20,1096,36.96477748,-6.06287679,0,250,0
24255,0,1303,30.39718297,-5.66477252,0,153,0
48280,0,227,37.03559653,-7.79748793,0,300,1
66749,0,1238,33.02901131,-2.0418279,0,800,1
4169,50,1428,36.68403853,-3.35706374,0,200,0
55060,25,859,37.73053852,-4.06298453,0,879,1
24891,0,0,31.74826962,-1.46158331,0,0,1
62972,0,0,0,-2.00E-08,0,0,1
58615,0,1289,37.55368804,-3.29575816,0,1,0
30999,0,1362,37.68488979,-3.70827005,0,80,0
43308,500,1775,34.67671886,-9.12465062,0,150,0
50448,0,258,36.67561981,-8.13603673,0,500,0
17808,500,731,36.1286635,-10.2156478,0,250,0
68190,0,0,31.66148424,-1.08735461,0,0,0
26583,20,214,39.8420611,-10.45111024,0,209,0
60044,0,0,31.40214051,-1.40937167,0,0,1
43550,0,0,31.55567459,-1.62957282,0,0,0
21919,0,0,36.75184141,-6.29540028,0,0,0
24487,20,458,37.82949488,-6.77418761,0,200,0
1711,30,33,39.28889366,-6.97357579,0,6922,0
43226,0,412,38.20905755,-4.80337506,0,50,0
25843,50,-25,38.89839893,-6.43774341,0,50,0
8394,0,1302,34.02685499,-3.04395898,0,300,1
38511,0,992,35.92473004,-3.71853605,0,203,0
46285,0,1145,32.88676748,-2.03594016,0,2000,0
72348,0,0,34.1597386,-3.03670571,0,0,0
36743,0,0,33.85364401,-8.82310964,0,0,0
23785,250,1416,30.07679312,-4.32193779,0,540,1
63704,50,-7,38.93820415,-6.50922044,0,30,0
15502,50,330,39.3861017,-10.98618568,0,1200,0
58178,500,672,37.88029328,-4.45419502,0,80,1
9300,0,0,33.80990975,-3.42327475,0,0,1
35839,0,0,32.08823826,-5.10624094,0,0,0
52170,0,0,35.5281959,-6.07022491,0,0,1
23220,0,1479,36.65916269,-3.34281382,0,150,0
23812,0,1290,37.62640076,-3.21145744,0,1,0
66451,0,0,34.69795324,-8.3319944,0,0,1
41999,0,0,34.24819157,-3.20707869,0,0,1
47649,500,1163,30.41465568,-4.27749341,0,850,0
74012,0,0,31.13898484,-1.67218918,0,0,0
67534,0,0,30.79929976,-2.43219602,0,0,1
14897,0,0,34.24777955,-3.20728358,0,0,1
472,0,0,31.20675346,-1.4256552,0,0,0
71292,0,80,38.96242361,-5.24445199,0,120,0
42775,200,1757,34.59237372,-9.78479645,0,350,0
72154,0,0,31.13642788,-3.1071892,0,0,1
56117,0,1770,36.50859458,-2.43511036,0,200,1
15978,0,0,35.63655928,-6.15515319,0,0,1
34183,10,920,37.11198614,-3.34694922,0,2500,0
53233,0,0,34.80187965,-8.21295287,0,0,1
54370,0,1241,33.7921599,-1.73173235,0,529,1
43857,0,0,33.7608343,-9.17486615,0,0,1
4398,0,0,31.41599892,-1.25010771,0,0,0
37927,0,1382,35.24906576,-9.78509408,0,0,0
70466,0,0,32.96405526,-4.15855832,0,0,0
73763,1000,1525,37.88878087,-4.12579076,0,30,1
11314,7,1385,37.24065322,-3.20750545,0,187,0
7188,0,0,0,-2.00E-08,0,0,0
681,0,0,33.15131397,-8.63295745,0,0,1
58729,0,1988,34.18950323,-9.3515866,0,0,0
8626,0,0,0,-2.00E-08,0,0,1
41656,500,396,36.72118602,-8.90621357,0,600,1
43323,50,1066,36.09714945,-3.55084214,0,1,1
47818,0,0,33.64667481,-5.43209478,0,0,1
38860,3000,873,31.38906302,-7.45790547,0,110,1
56749,0,0,32.52578939,-4.94962949,0,0,0
22779,0,291,36.03997558,-8.96321639,0,600,0
5442,500,1014,29.73521068,-4.72675756,0,123,1
39716,0,1595,29.766254,-4.66314199,0,213,1
39028,10,1504,35.62739617,-3.56532985,0,300,0
32824,6,1237,37.49208165,-3.33764834,0,1,0
35237,1000,1678,35.54941278,-7.9569351,0,1,0
7527,0,2143,34.56277561,-9.32011003,0,250,0
20001,0,0,31.79766523,-5.15450993,0,0,0
24021,0,0,32.81694078,-7.73843754,0,0,1
551,50,699,36.95764242,-11.31013756,0,1,1
12842,0,578,39.27119829,-10.75466312,0,1,0
25874,0,0,33.78823379,-3.33236334,0,0,0
34002,0,0,0,-2.00E-08,0,0,0
46334,0,1165,31.21977568,-6.20730796,0,500,1
41261,0,387,38.63333231,-10.76109109,0,1,0
71918,0,0,31.91374024,-3.37279617,0,0,1
73795,1000,1593,35.62481148,-7.86116955,0,1,0
45673,0,1317,36.95493776,-3.34237283,0,120,0
74096,0,0,33.22025405,-3.75027722,0,0,0
